Retailer,Retailer ID,Invoice Date,Beverages,Days to Deliver,Delivery Company,Units Sold,Total Sales,Operating Profit,Price per Unit,Operating Margin (%),State,Region,City
FreshCo,1128299,2022-12-02,Diet Coke,49,USPS,7500,6375.0,1594.0,0.85,25.0,Ontario,Central,Hamilton
FreshCo,1128299,2022-12-02,Sprite,35,DHL,5500,4400.0,1100.0,0.8,25.0,Ontario,Central,Mississauga
FreshCo,1128299,2022-12-02,Fanta,23,UPS,5500,4400.0,1320.0,0.8,30.0,Ontario,Central,Mississauga
FreshCo,1128299,2022-12-02,Powerade,50,USPS,4750,4275.0,1069.0,0.9,25.0,Ontario,Central,Hamilton
FreshCo,1128299,2022-12-02,Dasani Water,30,USPS,5750,5463.0,1093.0,0.95,20.0,Ontario,Central,Mississauga
Walmart,1185732,2022-01-12,Coca-Cola,15,USPS,10500,4725.0,2126.0,0.45,45.0,Ontario,Central,Mississauga
Walmart,1185732,2022-01-12,Diet Coke,36,USPS,8500,3825.0,1339.0,0.45,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-01-12,Sprite,54,USPS,8500,2975.0,744.0,0.35,25.0,Ontario,Central,Windsor
Walmart,1185732,2022-01-12,Fanta,44,DHL,7000,2800.0,840.0,0.4,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-01-12,Powerade,29,USPS,7500,4125.0,1444.0,0.55,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-01-12,Dasani Water,15,USPS,8500,3825.0,1913.0,0.45,50.0,Ontario,Central,Toronto
Walmart,1185732,2022-02-10,Coca-Cola,17,DHL,11000,4950.0,2228.0,0.45,45.0,Ontario,Central,Toronto
Walmart,1185732,2022-02-10,Diet Coke,18,USPS,7500,3375.0,1181.0,0.45,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-02-10,Sprite,28,USPS,8000,2800.0,700.0,0.35,25.0,Ontario,Central,Brampton
Walmart,1185732,2022-02-10,Fanta,20,USPS,6750,2700.0,810.0,0.4,30.0,Ontario,Central,Toronto
Walmart,1185732,2022-02-10,Powerade,52,UPS,7500,4125.0,1444.0,0.55,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-02-10,Dasani Water,30,FedEx,8500,3825.0,1913.0,0.45,50.0,Ontario,Central,Ottawa
Walmart,1185732,2022-03-08,Coca-Cola,44,FedEx,10700,4815.0,2167.0,0.45,45.0,Ontario,Central,Brampton
Walmart,1185732,2022-03-08,Diet Coke,40,FedEx,7500,3375.0,1181.0,0.45,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-03-08,Sprite,60,USPS,7750,2713.0,678.0,0.35,25.0,Ontario,Central,Mississauga
Walmart,1185732,2022-03-08,Fanta,27,USPS,6250,2500.0,750.0,0.4,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-03-08,Powerade,40,USPS,6750,3713.0,1299.0,0.55,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-03-08,Dasani Water,15,USPS,7750,3488.0,1744.0,0.45,50.0,Ontario,Central,Brampton
Walmart,1185732,2022-04-09,Coca-Cola,46,FedEx,10250,4613.0,2076.0,0.45,45.0,Ontario,Central,Windsor
Walmart,1185732,2022-04-09,Diet Coke,60,UPS,7250,3263.0,1142.0,0.45,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-04-09,Sprite,18,FedEx,7250,2538.0,634.0,0.35,25.0,Ontario,Central,Windsor
Walmart,1185732,2022-04-09,Fanta,15,UPS,6500,2600.0,780.0,0.4,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-04-09,Powerade,33,UPS,6750,3713.0,1299.0,0.55,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-04-09,Dasani Water,58,UPS,8000,3600.0,1800.0,0.45,50.0,Ontario,Central,Ottawa
Walmart,1185732,2022-05-08,Coca-Cola,30,UPS,10700,5885.0,2648.0,0.55,45.0,Ontario,Central,Mississauga
Walmart,1185732,2022-05-08,Diet Coke,38,USPS,7750,4263.0,1492.0,0.55,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-05-08,Sprite,42,USPS,7500,3750.0,938.0,0.5,25.0,Ontario,Central,Hamilton
Walmart,1185732,2022-05-08,Fanta,36,DHL,7000,3500.0,1050.0,0.5,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-05-08,Powerade,55,FedEx,7250,4350.0,1523.0,0.6,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-05-08,Dasani Water,43,FedEx,8250,5363.0,2681.0,0.65,50.0,Ontario,Central,Brampton
Walmart,1185732,2022-06-10,Coca-Cola,42,UPS,10750,6450.0,2903.0,0.6,45.0,Ontario,Central,Ottawa
Walmart,1185732,2022-06-10,Diet Coke,46,USPS,8250,4538.0,1588.0,0.55,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-06-10,Sprite,28,DHL,8000,4000.0,1000.0,0.5,25.0,Ontario,Central,Ottawa
Walmart,1185732,2022-06-10,Fanta,47,FedEx,7750,3875.0,1163.0,0.5,30.0,Ontario,Central,Hamilton
Walmart,1185732,2022-06-10,Powerade,21,UPS,7750,5038.0,1763.0,0.65,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-06-10,Dasani Water,48,USPS,9250,6475.0,3238.0,0.7,50.0,Ontario,Central,Ottawa
Walmart,1185732,2022-07-08,Coca-Cola,22,DHL,11500,7475.0,3364.0,0.65,45.0,Ontario,Central,Brampton
Walmart,1185732,2022-07-08,Diet Coke,38,DHL,9000,5400.0,1890.0,0.6,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-07-08,Sprite,46,UPS,8250,4538.0,1134.0,0.55,25.0,Ontario,Central,Mississauga
Walmart,1185732,2022-07-08,Fanta,44,UPS,7750,4263.0,1279.0,0.55,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-07-08,Powerade,20,FedEx,8000,5200.0,1820.0,0.65,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-07-08,Dasani Water,45,FedEx,9750,6825.0,3413.0,0.7,50.0,Ontario,Central,Toronto
Walmart,1185732,2022-08-09,Coca-Cola,46,UPS,11250,7313.0,3291.0,0.65,45.0,Ontario,Central,Mississauga
Walmart,1185732,2022-08-09,Diet Coke,47,UPS,9000,5400.0,1890.0,0.6,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-08-09,Sprite,23,UPS,8250,4538.0,1134.0,0.55,25.0,Ontario,Central,Windsor
Walmart,1185732,2022-08-09,Fanta,40,DHL,7750,3488.0,1046.0,0.45,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-08-09,Powerade,55,FedEx,7500,4125.0,1444.0,0.55,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-08-09,Dasani Water,49,UPS,9250,5550.0,2775.0,0.6,50.0,Ontario,Central,Windsor
Walmart,1185732,2022-09-08,Coca-Cola,35,FedEx,10500,5775.0,2599.0,0.55,45.0,Ontario,Central,Hamilton
Walmart,1185732,2022-09-08,Diet Coke,48,DHL,8500,4250.0,1488.0,0.5,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-09-08,Sprite,45,USPS,7500,3375.0,844.0,0.45,25.0,Ontario,Central,Ottawa
Walmart,1185732,2022-09-08,Fanta,40,DHL,7250,3263.0,979.0,0.45,30.0,Ontario,Central,Toronto
Walmart,1185732,2022-09-08,Powerade,55,FedEx,7250,3988.0,1396.0,0.55,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-09-08,Dasani Water,17,USPS,8250,4950.0,2475.0,0.6,50.0,Ontario,Central,Brampton
Walmart,1185732,2022-10-10,Coca-Cola,54,USPS,10000,6000.0,2700.0,0.6,45.0,Ontario,Central,Mississauga
Walmart,1185732,2022-10-10,Diet Coke,58,DHL,8250,4125.0,1444.0,0.5,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-10-10,Sprite,51,USPS,7250,3625.0,906.0,0.5,25.0,Ontario,Central,Windsor
Walmart,1185732,2022-10-10,Fanta,29,FedEx,7000,3500.0,1050.0,0.5,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-10-10,Powerade,56,USPS,7000,4200.0,1470.0,0.6,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-10-10,Dasani Water,28,USPS,8250,5363.0,2681.0,0.65,50.0,Ontario,Central,Toronto
Walmart,1185732,2022-11-09,Coca-Cola,41,UPS,9750,5850.0,2633.0,0.6,45.0,Ontario,Central,Brampton
Walmart,1185732,2022-11-09,Diet Coke,44,FedEx,8000,4000.0,1400.0,0.5,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-11-09,Sprite,53,FedEx,7450,3725.0,931.0,0.5,25.0,Ontario,Central,Toronto
Walmart,1185732,2022-11-09,Fanta,36,FedEx,7750,3875.0,1163.0,0.5,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-11-09,Powerade,35,USPS,7500,4875.0,1706.0,0.65,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-11-09,Dasani Water,45,USPS,8500,5950.0,2975.0,0.7,50.0,Ontario,Central,Mississauga
Walmart,1185732,2022-12-08,Coca-Cola,20,USPS,10750,6988.0,3144.0,0.65,45.0,Ontario,Central,Ottawa
Walmart,1185732,2022-12-08,Diet Coke,28,DHL,8750,4813.0,1684.0,0.55,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-12-08,Sprite,26,UPS,8250,4538.0,1134.0,0.55,25.0,Ontario,Central,Hamilton
Walmart,1185732,2022-12-08,Fanta,34,DHL,7750,4263.0,1279.0,0.55,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-12-08,Powerade,52,USPS,7750,5038.0,1763.0,0.65,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-12-08,Dasani Water,58,USPS,8750,6125.0,3063.0,0.7,50.0,Ontario,Central,Brampton
Walmart,1185732,2022-01-13,Coca-Cola,46,DHL,4500,1575.0,551.0,0.35,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-01-13,Diet Coke,35,UPS,2500,875.0,263.0,0.35,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-01-13,Sprite,19,FedEx,2500,625.0,188.0,0.25,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-01-13,Fanta,35,UPS,1000,300.0,105.0,0.3,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-01-13,Powerade,58,DHL,1500,675.0,203.0,0.45,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-01-13,Dasani Water,42,DHL,2500,875.0,394.0,0.35,45.0,Ontario,Central,Ottawa
Walmart,1185732,2022-02-13,Coca-Cola,42,UPS,5000,1750.0,613.0,0.35,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-02-13,Diet Coke,27,UPS,1500,525.0,158.0,0.35,30.0,Ontario,Central,Toronto
Walmart,1185732,2022-02-13,Sprite,36,FedEx,2000,500.0,150.0,0.25,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-02-13,Fanta,41,UPS,750,225.0,79.0,0.3,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-02-13,Powerade,41,FedEx,1500,675.0,203.0,0.45,30.0,Ontario,Central,Toronto
Walmart,1185732,2022-02-13,Dasani Water,43,UPS,2250,788.0,354.0,0.35,45.0,Ontario,Central,Brampton
Walmart,1185732,2022-03-12,Coca-Cola,59,USPS,4450,1780.0,623.0,0.4,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-03-12,Diet Coke,44,FedEx,1250,500.0,150.0,0.4,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-03-12,Sprite,57,DHL,1750,525.0,158.0,0.3,30.0,Ontario,Central,Hamilton
Walmart,1185732,2022-03-12,Fanta,42,DHL,250,88.0,31.0,0.35,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-03-12,Powerade,34,FedEx,750,375.0,113.0,0.5,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-03-12,Dasani Water,22,UPS,1750,700.0,315.0,0.4,45.0,Ontario,Central,Mississauga
Walmart,1185732,2022-04-13,Coca-Cola,46,FedEx,4000,1600.0,560.0,0.4,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-04-13,Diet Coke,44,USPS,1000,400.0,120.0,0.4,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-04-13,Sprite,29,DHL,1000,300.0,90.0,0.3,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-04-13,Fanta,52,UPS,250,88.0,31.0,0.35,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-04-13,Powerade,32,UPS,500,250.0,75.0,0.5,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-04-13,Dasani Water,18,DHL,1750,700.0,315.0,0.4,45.0,Ontario,Central,Mississauga
Walmart,1185732,2022-05-14,Coca-Cola,50,DHL,4450,2225.0,779.0,0.5,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-05-14,Diet Coke,23,USPS,1500,675.0,203.0,0.45,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-05-14,Sprite,44,FedEx,1250,500.0,150.0,0.4,30.0,Ontario,Central,Toronto
Walmart,1185732,2022-05-14,Fanta,37,FedEx,500,200.0,70.0,0.4,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-05-14,Powerade,39,USPS,750,413.0,124.0,0.55,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-05-14,Dasani Water,37,FedEx,1750,1050.0,473.0,0.6,45.0,Ontario,Central,Mississauga
Walmart,1185732,2022-06-13,Coca-Cola,47,DHL,4250,1913.0,669.0,0.45,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-06-13,Diet Coke,16,USPS,1750,700.0,210.0,0.4,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-06-13,Sprite,37,DHL,1750,613.0,184.0,0.35,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-06-13,Fanta,22,USPS,1500,525.0,184.0,0.35,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-06-13,Powerade,20,DHL,1500,750.0,225.0,0.5,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-06-13,Dasani Water,29,USPS,3250,1788.0,804.0,0.55,45.0,Ontario,Central,Windsor
Walmart,1185732,2022-07-12,Coca-Cola,46,UPS,5500,2750.0,963.0,0.5,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-07-12,Diet Coke,21,DHL,3000,1350.0,405.0,0.45,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-07-12,Sprite,60,UPS,2250,900.0,270.0,0.4,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-07-12,Fanta,23,UPS,1750,700.0,245.0,0.4,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-07-12,Powerade,26,DHL,2000,1000.0,300.0,0.5,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-07-12,Dasani Water,23,UPS,3750,2063.0,928.0,0.55,45.0,Ontario,Central,Toronto
Walmart,1185732,2022-08-13,Coca-Cola,38,USPS,5250,2625.0,919.0,0.5,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-08-13,Diet Coke,55,UPS,3000,1350.0,405.0,0.45,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-08-13,Sprite,21,USPS,2250,900.0,270.0,0.4,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-08-13,Fanta,50,FedEx,1750,613.0,214.0,0.35,35.0,Ontario,Central,Toronto
Walmart,1185732,2022-08-13,Powerade,21,DHL,1500,675.0,203.0,0.45,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-08-13,Dasani Water,53,DHL,3250,1625.0,731.0,0.5,45.0,Ontario,Central,Toronto
Walmart,1185732,2022-09-14,Coca-Cola,39,UPS,4500,2025.0,709.0,0.45,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-09-14,Diet Coke,42,USPS,2500,1000.0,300.0,0.4,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-09-14,Sprite,24,UPS,1500,375.0,113.0,0.25,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-09-14,Fanta,18,FedEx,1250,313.0,109.0,0.25,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-09-14,Powerade,25,DHL,1250,438.0,131.0,0.35,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-09-14,Dasani Water,51,DHL,2000,800.0,360.0,0.4,45.0,Ontario,Central,Ottawa
Walmart,1185732,2022-10-13,Coca-Cola,25,UPS,3750,1688.0,591.0,0.45,35.0,Ontario,Central,Hamilton
Walmart,1185732,2022-10-13,Diet Coke,58,UPS,2000,700.0,210.0,0.35,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-10-13,Sprite,46,UPS,1000,350.0,105.0,0.35,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-10-13,Fanta,26,FedEx,750,263.0,92.0,0.35,35.0,Ontario,Central,Windsor
Walmart,1185732,2022-10-13,Powerade,54,DHL,750,338.0,101.0,0.45,30.0,Ontario,Central,Toronto
Walmart,1185732,2022-10-13,Dasani Water,29,UPS,2000,1000.0,450.0,0.5,45.0,Ontario,Central,Brampton
Walmart,1185732,2022-11-13,Coca-Cola,60,USPS,3500,1750.0,613.0,0.5,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-11-13,Diet Coke,44,UPS,2000,800.0,240.0,0.4,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-11-13,Sprite,48,UPS,1450,580.0,174.0,0.4,30.0,Ontario,Central,Mississauga
Walmart,1185732,2022-11-13,Fanta,47,FedEx,1500,600.0,210.0,0.4,35.0,Ontario,Central,Mississauga
Walmart,1185732,2022-11-13,Powerade,33,DHL,1250,688.0,206.0,0.55,30.0,Ontario,Central,Windsor
Walmart,1185732,2022-11-13,Dasani Water,17,USPS,2250,1350.0,608.0,0.6,45.0,Ontario,Central,Hamilton
Walmart,1185732,2022-12-12,Coca-Cola,52,UPS,4750,2613.0,914.0,0.55,35.0,Ontario,Central,Brampton
Walmart,1185732,2022-12-12,Diet Coke,47,FedEx,2750,1238.0,371.0,0.45,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-12-12,Sprite,29,USPS,2250,1013.0,304.0,0.45,30.0,Ontario,Central,Brampton
Walmart,1185732,2022-12-12,Fanta,44,USPS,1750,788.0,276.0,0.45,35.0,Ontario,Central,Ottawa
Walmart,1185732,2022-12-12,Powerade,38,DHL,1750,963.0,289.0,0.55,30.0,Ontario,Central,Ottawa
Walmart,1185732,2022-12-12,Dasani Water,54,UPS,2750,1650.0,743.0,0.6,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-01-17,Coca-Cola,49,USPS,4750,1663.0,748.0,0.35,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-01-17,Diet Coke,50,FedEx,4750,2138.0,641.0,0.45,30.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-01-17,Sprite,19,UPS,4750,2138.0,962.0,0.45,45.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-01-17,Fanta,21,USPS,3250,1463.0,585.0,0.45,40.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-01-17,Powerade,37,DHL,2750,1375.0,825.0,0.5,60.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-01-17,Dasani Water,32,DHL,4750,2138.0,534.0,0.45,25.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-02-17,Coca-Cola,43,USPS,5250,1838.0,827.0,0.35,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-02-17,Diet Coke,22,FedEx,4250,1913.0,574.0,0.45,30.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-02-17,Sprite,18,FedEx,4500,2025.0,911.0,0.45,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-02-17,Fanta,34,USPS,3000,1350.0,540.0,0.45,40.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-02-17,Powerade,51,FedEx,2250,1125.0,675.0,0.5,60.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-02-17,Dasani Water,24,FedEx,4250,1913.0,478.0,0.45,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-03-16,Coca-Cola,29,DHL,5750,2013.0,906.0,0.35,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-03-16,Diet Coke,49,FedEx,4250,1913.0,574.0,0.45,30.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-03-16,Sprite,35,UPS,4250,1913.0,861.0,0.45,45.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-03-16,Fanta,25,DHL,3250,1463.0,585.0,0.45,40.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-03-16,Powerade,57,UPS,2000,1000.0,600.0,0.5,60.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-03-16,Dasani Water,58,FedEx,4000,1800.0,450.0,0.45,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-04-17,Coca-Cola,45,UPS,5750,2588.0,1164.0,0.45,45.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-04-17,Diet Coke,34,USPS,3750,1688.0,506.0,0.45,30.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-04-17,Sprite,52,USPS,4000,1800.0,810.0,0.45,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-04-17,Fanta,29,FedEx,3000,1200.0,480.0,0.4,40.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-04-17,Powerade,51,FedEx,2000,900.0,540.0,0.45,60.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-04-17,Dasani Water,37,DHL,3750,2250.0,563.0,0.6,25.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-05-18,Coca-Cola,50,DHL,5750,2300.0,1035.0,0.4,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-05-18,Diet Coke,28,USPS,4250,1913.0,574.0,0.45,30.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-05-18,Sprite,53,FedEx,4250,1913.0,861.0,0.45,45.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-05-18,Fanta,17,UPS,3250,1300.0,520.0,0.4,40.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-05-18,Powerade,18,FedEx,2250,1013.0,608.0,0.45,60.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-05-18,Dasani Water,32,DHL,4000,2400.0,600.0,0.6,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-06-17,Coca-Cola,16,FedEx,6750,2700.0,1215.0,0.4,45.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-06-17,Diet Coke,29,UPS,5250,2363.0,709.0,0.45,30.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-06-17,Sprite,24,DHL,5500,2475.0,1114.0,0.45,45.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-06-17,Fanta,28,DHL,4250,1700.0,680.0,0.4,40.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-06-17,Powerade,43,UPS,3000,1350.0,810.0,0.45,60.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-06-17,Dasani Water,31,USPS,6000,3600.0,900.0,0.6,25.0,Ontario,Central,Mississauga
Real Canadian Superstore,1189833,2022-07-16,Coca-Cola,47,UPS,7500,3000.0,1350.0,0.4,45.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-07-16,Diet Coke,31,UPS,6000,2700.0,810.0,0.45,30.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-07-16,Sprite,39,DHL,5500,2475.0,1114.0,0.45,45.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-07-16,Fanta,57,UPS,4500,1800.0,720.0,0.4,40.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-07-16,Powerade,46,USPS,4750,2138.0,1283.0,0.45,60.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-07-16,Dasani Water,53,USPS,4750,2850.0,713.0,0.6,25.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-08-17,Coca-Cola,37,FedEx,6750,3038.0,1367.0,0.45,45.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-08-17,Diet Coke,35,UPS,6250,3438.0,1031.0,0.55,30.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-08-17,Sprite,46,DHL,5000,2500.0,1125.0,0.5,45.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-08-17,Fanta,39,DHL,4250,1913.0,765.0,0.45,40.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-08-17,Powerade,55,DHL,4250,2338.0,1403.0,0.55,60.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-08-17,Dasani Water,33,UPS,4000,2400.0,600.0,0.6,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-09-18,Coca-Cola,22,USPS,6000,2700.0,1215.0,0.45,45.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-09-18,Diet Coke,51,FedEx,6000,3000.0,900.0,0.5,30.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-09-18,Sprite,49,UPS,4500,2025.0,911.0,0.45,45.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-09-18,Fanta,47,UPS,4000,1800.0,720.0,0.45,40.0,Ontario,Central,Ottawa
Real Canadian Superstore,1189833,2022-09-18,Powerade,49,USPS,4000,2200.0,1320.0,0.55,60.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-09-18,Dasani Water,22,DHL,4500,2700.0,675.0,0.6,25.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-10-17,Coca-Cola,42,UPS,5500,2475.0,1114.0,0.45,45.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-10-17,Diet Coke,24,FedEx,5500,2750.0,825.0,0.5,30.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-10-17,Sprite,45,USPS,4000,1800.0,810.0,0.45,45.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-10-17,Fanta,46,USPS,3750,1688.0,675.0,0.45,40.0,Ontario,Central,Hamilton
Real Canadian Superstore,1189833,2022-10-17,Powerade,39,USPS,3500,1925.0,1155.0,0.55,60.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-10-17,Dasani Water,54,UPS,4000,2400.0,600.0,0.6,25.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-11-17,Coca-Cola,42,UPS,5750,2300.0,1035.0,0.4,45.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-11-17,Diet Coke,41,UPS,5750,2588.0,776.0,0.45,30.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-11-17,Sprite,42,FedEx,4250,1700.0,765.0,0.4,45.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-11-17,Fanta,35,DHL,4250,1700.0,680.0,0.4,40.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-11-17,Powerade,42,DHL,3750,2063.0,1238.0,0.55,60.0,Ontario,Central,Brampton
Real Canadian Superstore,1189833,2022-11-17,Dasani Water,17,DHL,4750,2850.0,713.0,0.6,25.0,Ontario,Central,Windsor
Real Canadian Superstore,1189833,2022-12-16,Coca-Cola,18,DHL,6750,3038.0,1367.0,0.45,45.0,Ontario,Central,Toronto
Real Canadian Superstore,1189833,2022-12-16,Diet Coke,55,USPS,6750,3375.0,1013.0,0.5,30.0,Ontario,Central,Windsor
